point_x,point_y,point_z,reachable,error_mm
0.1,-0.17142857142857143,0.2357142857142857,0,83.72115717757939
0.1,-0.05714285714285716,0.05,0,271.47293770763963
0.1,-0.05714285714285716,0.14285714285714285,0,168.20409280517248
0.1,-0.05714285714285716,0.2357142857142857,0,90.57657479717123
0.1,0.05714285714285716,0.05,0,261.60832604705814
0.1,0.05714285714285716,0.14285714285714285,0,125.66568370685405
0.1,0.05714285714285716,0.2357142857142857,0,53.94512129115222
0.1,0.17142857142857149,0.05,0,272.3676541243427
0.1,0.17142857142857149,0.14285714285714285,0,176.0936521830424
0.1,0.17142857142857149,0.2357142857142857,0,103.22535525847151
0.1,0.2857142857142857,0.05,0,313.72036581076566
0.1,0.2857142857142857,0.14285714285714285,0,242.52051816895704
0.1,0.2857142857142857,0.2357142857142857,0,115.44925602254543
0.1,0.4,0.05,0,311.41469611562627
0.1,0.4,0.14285714285714285,0,212.12356822488866
0.1,0.4,0.2357142857142857,0,109.77808322002032
0.17142857142857143,-0.4,0.05,0,342.6934320594998
0.17142857142857143,-0.4,0.14285714285714285,0,193.90007094611397
0.17142857142857143,-0.4,0.2357142857142857,0,80.86444378419678
0.17142857142857143,-0.2857142857142857,0.05,0,351.3482280572572
0.17142857142857143,-0.2857142857142857,0.14285714285714285,0,262.0548376735869
0.17142857142857143,-0.2857142857142857,0.2357142857142857,0,64.78364718773454
0.17142857142857143,-0.17142857142857143,0.05,0,369.3679053010488
0.17142857142857143,-0.17142857142857143,0.14285714285714285,0,341.6037462515686
0.17142857142857143,-0.17142857142857143,0.2357142857142857,0,124.72326242630065
0.17142857142857143,-0.05714285714285716,0.05,0,417.5266722319515
0.17142857142857143,-0.05714285714285716,0.14285714285714285,0,312.87438467786666
0.17142857142857143,-0.05714285714285716,0.2357142857142857,0,131.67632777578478
0.17142857142857143,0.05714285714285716,0.05,0,273.40498653919656
0.17142857142857143,0.05714285714285716,0.14285714285714285,0,147.04367777428075
0.17142857142857143,0.05714285714285716,0.2357142857142857,0,62.03484584997457
0.17142857142857143,0.05714285714285716,0.6071428571428571,0,583.9091379558682
0.17142857142857143,0.17142857142857149,0.05,0,261.00632824689404
0.17142857142857143,0.17142857142857149,0.14285714285714285,0,157.40440108845021
0.17142857142857143,0.17142857142857149,0.2357142857142857,0,64.71656240000716
0.17142857142857143,0.17142857142857149,0.5142857142857142,0,12.756736943417902
0.17142857142857143,0.17142857142857149,0.6071428571428571,0,31.758378394846943
0.17142857142857143,0.2857142857142857,0.05,0,241.5603696034233
0.17142857142857143,0.2857142857142857,0.14285714285714285,0,153.6339892872951
0.17142857142857143,0.2857142857142857,0.2357142857142857,0,60.927968172532104
0.17142857142857143,0.4,0.05,0,250.9866385091386
0.17142857142857143,0.4,0.14285714285714285,0,148.41466042772444
0.17142857142857143,0.4,0.2357142857142857,0,56.94533100766488
0.24285714285714285,-0.4,0.05,0,245.8623331066945
0.24285714285714285,-0.4,0.14285714285714285,0,148.2696057874347
0.24285714285714285,-0.4,0.2357142857142857,0,58.579316198192416
0.24285714285714285,-0.2857142857142857,0.05,0,235.44090569228197
0.24285714285714285,-0.2857142857142857,0.14285714285714285,0,148.55511420872793
0.24285714285714285,-0.2857142857142857,0.2357142857142857,0,59.78558930023442
